,Name,Geometry,Address,Description,Lattitude,Longitude,Category
274,Whas Cultural Art Center Inc,POINT (-73.93249802646282 40.85624732743534),4450 Broadway,,-73.93249802646282,40.85624732743534,Art_Gallery
275,White Box,POINT (-74.00398260805142 40.7503229067573),525 W. 26th St.,,-74.00398260805142,40.7503229067573,Art_Gallery
276,White Columns Inc,POINT (-74.00412298674621 40.7390733900545),320 W 13th St,,-74.00412298674621,40.7390733900545,Art_Gallery
277,Whitfield James Fine Art,POINT (-73.99223344839037 40.7341517204105),107 University Pl,,-73.99223344839037,40.7341517204105,Art_Gallery
278,Wickiser Walter Gallery Inc,POINT (-74.00583422026774 40.74970893312495),210 Eleventh Avenue,,-74.00583422026774,40.74970893312495,Art_Gallery
279,Willow Woodstock Artistic Enterprises,POINT (-73.98503773768752 40.7273179875329),92 Saint Marks Pl,,-73.98503773768752,40.7273179875329,Art_Gallery
280,Wilmer Jenning Gallery,POINT (-73.9829756398302 40.721588112300466),215 E 2nd St,,-73.9829756398302,40.721588112300466,Art_Gallery
281,Winston Wachter Mayer Fine Art,POINT (-74.00469933980688 40.7494705508339),530 W 25th St,,-74.00469933980688,40.7494705508339,Art_Gallery
282,Winter Works On Paper,POINT (-73.95596898652045 40.718843857404806),167 North 9th Street,,-73.95596898652045,40.718843857404806,Art_Gallery
283,Wolf Daniel Inc,POINT (-73.96208739067471 40.775154974749334),52 E 78th St,,-73.96208739067471,40.775154974749334,Art_Gallery
284,Woodward Gallery,POINT (-73.99181719407879 40.7190134351541),133 Eldridge Street,,-73.99181719407879,40.7190134351541,Art_Gallery
285,WORLD AFRICA,POINT (-73.94753650623625 40.83514503903612),779 RIVERSIDE DR,,-73.94753650623625,40.83514503903612,Art_Gallery
286,World Art Center,POINT (-74.00717581854839 40.71059948663547),104 Nassau St,,-74.00717581854839,40.71059948663547,Art_Gallery
287,Yancey Richardson Gallery,POINT (-74.00606501650554 40.747990092758),535 W 22nd St,,-74.00606501650554,40.747990092758,Art_Gallery
288,Yasuda Fine Arts Inc,POINT (-73.97760350331404 40.76154759316407),15 W 53rd St,,-73.97760350331404,40.76154759316407,Art_Gallery
289,Yorks Shona Gallery,POINT (-73.99930952043819 40.72346095072394),99 Spring St,,-73.99930952043819,40.72346095072394,Art_Gallery
290,Yorkville Art Gallery & Framing,POINT (-73.94977563288387 40.784125667613885),1687 3rd Ave,,-73.94977563288387,40.784125667613885,Art_Gallery
291,Yoshii Gallery,POINT (-73.96353644734154 40.77472916422377),980 Madison Avenue,,-73.96353644734154,40.77472916422377,Art_Gallery
292,Yung Hee Kim,POINT (-73.96503049783473 40.77480194940473),945 5th Ave,,-73.96503049783473,40.77480194940473,Art_Gallery
293,Zabriskie Gallery,POINT (-73.97608678432614 40.764177063493484),41 W 57th St,,-73.97608678432614,40.764177063493484,Art_Gallery
294,Zarre Andre Gallery,POINT (-74.00694053104591 40.74665656097067),529 W 20th St,,-74.00694053104591,40.74665656097067,Art_Gallery
295,Zetterquist Galleries,POINT (-73.96909886452057 40.76855090982749),3 East 66th Street,,-73.96909886452057,40.76855090982749,Art_Gallery
296,Zito Studio Gallery,POINT (-73.98835221789699 40.71959638253985),122 Ludlow St,,-73.98835221789699,40.71959638253985,Art_Gallery
297,Zwirner & Wirth,POINT (-73.96656358087144 40.769475354080704),32 E. 69th St.,,-73.96656358087144,40.769475354080704,Art_Gallery
298,Zwirner David Gallery,POINT (-74.00696818173046 40.745894958673),525 W 19th St,,-74.00696818173046,40.745894958673,Art_Gallery
299,Priska C. Juschka Fine Art Inc,POINT (-74.00436440935563 40.7512662970876),547 W 27th St,,-74.00436440935563,40.7512662970876,Art_Gallery
300,1 2 3 Watts Gallery,POINT (-74.00902348594506 40.72385716638239),123 Watts St,,-74.00902348594506,40.72385716638239,Art_Gallery
301,12 Below,POINT (-73.99106783126521 40.734601392796556),853 Broadway,,-73.99106783126521,40.734601392796556,Art_Gallery
302,14 Sculptors Gallery,POINT (-73.99752290955341 40.725255318583244),168 Mercer St,,-73.99752290955341,40.725255318583244,Art_Gallery
303,1405 Art Gallery,POINT (-73.9579834660085 40.769747219832055),1405 2nd Ave,,-73.9579834660085,40.769747219832055,Art_Gallery
304,2 Welancora Gallery,POINT (-73.94151974328003 40.68407789876472),410 Jefferson Ave,,-73.94151974328003,40.68407789876472,Art_Gallery
305,280 Modern,POINT (-73.91448247157493 40.70924362650799),1875 Dekalb Ave,,-73.91448247157493,40.70924362650799,Art_Gallery
306,3 Costantino Fioratti Helen C,POINT (-73.96468514091578 40.77217101486103),36 E 73rd St,,-73.96468514091578,40.77217101486103,Art_Gallery
307,303 Gallery,POINT (-74.00709988223846 40.74748972764634),547 W 21st Street,,-74.00709988223846,40.74748972764634,Art_Gallery
308,33rd St Galleria,POINT (-73.99086172847174 40.74998473697619),401 7th Ave,,-73.99086172847174,40.74998473697619,Art_Gallery
309,33rd Street Galleria,POINT (-73.9896764403985 40.74995772882257),131 W 33rd St,,-73.9896764403985,40.74995772882257,Art_Gallery
310,4 Chambers Fine Art,POINT (-74.00711818986275 40.745480983048324),522 West 19th Street,,-74.00711818986275,40.745480983048324,Art_Gallery
311,5 Robin Rice Gallery,POINT (-73.95513650506956 40.806039095014725),325 W 118th St,,-73.95513650506956,40.806039095014725,Art_Gallery
312,531 Artspace,POINT (-73.94713438435649 40.72132181792675),531 Graham Ave,,-73.94713438435649,40.72132181792675,Art_Gallery
313,73 St Farmers Market,POINT (-73.953015464766 40.76730472453463),1368 York Ave,,-73.953015464766,40.76730472453463,Art_Gallery
314,A Clean Well Lighted Place Inc,POINT (-74.00455563265132 40.734536111030195),363 Bleecker St,,-74.00455563265132,40.734536111030195,Art_Gallery
315,A J ARTS LTD,POINT (-73.91691325451417 40.618609648042934),6208 MILL LN,,-73.91691325451417,40.618609648042934,Art_Gallery
316,A.I.R. Gallery,POINT (-74.00247723876265 40.72220573764243),40 Wooster St,,-74.00247723876265,40.72220573764243,Art_Gallery
317,AAA-Abbey Mdsng Co Inc,POINT (-73.9699306449376 40.64223848857642),618 Coney Island Ave,,-73.9699306449376,40.64223848857642,Art_Gallery
318,Abada Felix Inc,POINT (-73.95369906884567 40.77982818893016),1556 3rd Ave,,-73.95369906884567,40.77982818893016,Art_Gallery
319,Aberbach Fine Art,POINT (-73.97156738540961 40.76234164563961),41 E 57th Street,,-73.97156738540961,40.76234164563961,Art_Gallery
320,Aca Galleries,POINT (-74.00671307190173 40.7466637235728),529 W 20th St,,-74.00671307190173,40.7466637235728,Art_Gallery
321,Ace Gallery,POINT (-74.00800569763308 40.72518059211007),275 Hudson St,,-74.00800569763308,40.72518059211007,Art_Gallery
322,Acquavella Galleries Inc,POINT (-73.96264902751969 40.776241997318024),18 E 79th St,,-73.96264902751969,40.776241997318024,Art_Gallery
323,Adam Baumgold Fine Art,POINT (-73.96107580310452 40.77566375107602),74 E. 79th St.,,-73.96107580310452,40.77566375107602,Art_Gallery
324,Adam Williams Fine Art Ltd,POINT (-73.96206753819425 40.776967240487316),24 East 80th Street,,-73.96206753819425,40.776967240487316,Art_Gallery
325,Adams Fund Art Buyers,POINT (-73.9859359709644 40.78013538557862),330 W 72nd St,,-73.9859359709644,40.78013538557862,Art_Gallery
326,Adams George Gallery,POINT (-73.97614892855628 40.76409153208361),41 W 57th St,,-73.97614892855628,40.76409153208361,Art_Gallery
327,Adelson Galleries,POINT (-73.95485347510008 40.77602747338123),219 E 82nd St,,-73.95485347510008,40.77602747338123,Art_Gallery
328,Adler & Conkright Fine Art Llc,POINT (-73.96624091514376 40.770975244655446),24 E 71st St,,-73.96624091514376,40.770975244655446,Art_Gallery
329,African Arts Center Inc,POINT (-74.00566649112767 40.751919578935706),615 W 27th St,,-74.00566649112767,40.751919578935706,Art_Gallery
330,Africart Motherland Inc,POINT (-73.9473959108493 40.81484873741814),2478 Frederick Douglas Blvd,,-73.9473959108493,40.81484873741814,Art_Gallery
331,Agora Gallery,POINT (-74.00462798050833 40.74943954389719),530 W 25th St,,-74.00462798050833,40.74943954389719,Art_Gallery
332,Akira Ikeda Gallery,POINT (-74.00198720202906 40.731598062845464),17 Cornelia St,,-74.00198720202906,40.731598062845464,Art_Gallery
333,Alan Brasington Inc,POINT (-74.00465111517532 40.73792128413487),23 8th Ave,,-74.00465111517532,40.73792128413487,Art_Gallery
