Lodging,Type,Rating,Price,Address,Lat,Lng,url,ID
Courtyard New York Downtown Manhattan / World Trade Center Area,Hotels,3.5,$$,133 Greenwich Street,40.7093690569023,-74.0126568062562,https://www.yelp.com/biz/courtyard-new-york-downtown-manhattan-world-trade-center-area-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,yPUiLatBIeFPaaP3MwXaOQ
Aloft Long Island City Manhattan View,Hotels,3.5,$$,27-45 Jackson Ave,40.74838,-73.93983,https://www.yelp.com/biz/aloft-long-island-city-manhattan-view-long-island-city?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,KaJGgcBqhU-Oqf0TE9LUeA
Astor On The Park Hotel,Hotels,3.0,$$,465 Central Park W,40.7984700162487,-73.95990833917959,https://www.yelp.com/biz/astor-on-the-park-hotel-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,EikHmTo7OH2lkNqlFMWZFA
Chambers Hotel,Hotels,4.0,$$$,15 W 56th St,40.762809999999995,-73.97543,https://www.yelp.com/biz/chambers-hotel-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,O2XftDtyGcUiPW40zwteSg
Hotel Indigo Brooklyn,Hotels,3.0,$$,229 Duffield St,40.691251,-73.98410200000001,https://www.yelp.com/biz/hotel-indigo-brooklyn-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,5YpMlQZEsCYcz5gAtrZOmQ
Wyndham Garden Rego Park,Hotels,3.0,$$,92-77 Queens Blvd,40.7320594,-73.86642979999999,https://www.yelp.com/biz/wyndham-garden-rego-park-rego-park?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,i1wY8Jepibh_LojcjOeJNA
Hotel Indigo Lower East Side New York,Hotels,3.0,$$$,171 Ludlow St,40.721709999999995,-73.98751800000001,https://www.yelp.com/biz/hotel-indigo-lower-east-side-new-york-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,11sSXZAiqPA3UrNurkR8Hg
The 7 Days Hotel,Hotels,1.0,$,2338 Bruckner Blvd,40.827290000000005,-73.84533,https://www.yelp.com/biz/the-7-days-hotel-the-bronx?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,kZuF9vhtHkDBBX8nnKeKZg
"Gild Hall, A Thompson Hotel",Hotels,4.0,$$,15 Gold St,40.7078,-74.00694,https://www.yelp.com/biz/gild-hall-a-thompson-hotel-new-york-4?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,03EFU3OR6j085vqGAXwVbA
Harbor Motor Inn,Hotels,3.0,$,1730 Shore Pkwy,40.593643,-73.997314,https://www.yelp.com/biz/harbor-motor-inn-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,yMUedbxLLt7H3gElBxBoEQ
Hotel Mimosa,Hotels,4.5,$$,79 Division St,40.714145,-73.993789,https://www.yelp.com/biz/hotel-mimosa-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,7kktzX2yS2CJhSprfNL3FQ
The Peninsula New York,Hotels,4.0,$$$$,700 5th Ave,40.7616907,-73.9753957,https://www.yelp.com/biz/the-peninsula-new-york-new-york-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,Ri8krke2m4e89XYxP_PLsA
"Inn at Great Neck, BW Premier Collection",Hotels,4.0,$$$,30 Cuttermill Rd,40.7863295697179,-73.7291890382767,https://www.yelp.com/biz/inn-at-great-neck-bw-premier-collection-great-neck-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,ZhvXODjL9GeCZ9xAiyZoQQ
Hyatt Centric Times Square New York,Hotels,4.0,$$$,135 W 45th St,40.7575027,-73.9840148,https://www.yelp.com/biz/hyatt-centric-times-square-new-york-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,lSMv7ok2OBIQ4FP2C6xVhQ
The Hotel at Times Square,Hotels,3.5,$$,59 W 46th St,40.757217,-73.981254,https://www.yelp.com/biz/the-hotel-at-times-square-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,xCga72noeVqNA-ICudcDAA
Cachet Boutique NYC,Hotels,2.5,$$$,510 W 42nd St,40.759766,-73.99646899999999,https://www.yelp.com/biz/cachet-boutique-nyc-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,uzox1BcyjxBBqbWEXN6pLQ
InterContinental New York Times Square,Hotels,3.5,$$$,300 W 44th St,40.7586,-73.98958,https://www.yelp.com/biz/intercontinental-new-york-times-square-new-york-4?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,NGiDaYEYXYFdmBxmyaqSNQ
Holiday Inn Express Manhattan Midtown West,Hotels,3.5,$$,538 W 48th St,40.764101000000004,-73.99453000000001,https://www.yelp.com/biz/holiday-inn-express-manhattan-midtown-west-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,lR27A9_G-FT52t9sTjcvPw
Best Western Plus Hospitality House,Hotels,4.0,$$,145 E 49th St,40.755727,-73.97205600000001,https://www.yelp.com/biz/best-western-plus-hospitality-house-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,UZfIZOlv5wMagsCx-S8o0g
La Quinta by Wyndham Brooklyn East,Hotels,4.0,$,1412 Pitkin Ave,40.66822,-73.92148,https://www.yelp.com/biz/la-quinta-by-wyndham-brooklyn-east-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,QvEeaYep7fCGT9vNEHEadQ
The Benjamin,Hotels,4.0,$$$,125 E 50th St,40.756479999999996,-73.97206,https://www.yelp.com/biz/the-benjamin-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,1wdNxsW1jqieYmYi0CHlbQ
The DeBary Inn,Hotels,3.5,$$,265 Springfield Ave,40.7187614440918,-74.3527297973633,https://www.yelp.com/biz/the-debary-inn-summit-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,AXg5kjd0pzRMARkdHeIk6w
Soho House New York,Hotels,3.5,$$$,29-35 9th Ave,40.74063741,-74.00592309999999,https://www.yelp.com/biz/soho-house-new-york-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,FqRul4l8Vea_b1x6ggRrJw
D Piper Inn Hotel,Hotels,4.0,$$,158 Beach 114th St,40.579260999999995,-73.834518,https://www.yelp.com/biz/d-piper-inn-hotel-rockaway-park?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,OeKhxxh-flT6LgMXDRZVFA
"The Carlyle, A Rosewood Hotel",Hotels,3.5,$$$$,A Rosewood Hotel,40.774190000000004,-73.96284,https://www.yelp.com/biz/the-carlyle-a-rosewood-hotel-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,UReqUKgLehSHPkuWfFMoig
Fairfield Inn & Suites By Marriott New York Brooklyn,Hotels,3.5,$$,181 3rd Ave,40.680546,-73.9833963141064,https://www.yelp.com/biz/fairfield-inn-and-suites-by-marriott-new-york-brooklyn-brooklyn-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,4AFrLwxm4J_P7TRuCnOzIQ
Akwaaba Mansion Bed & Breakfast,Hotels,4.5,$$,347 MacDonough St,40.6825,-73.93267,https://www.yelp.com/biz/akwaaba-mansion-bed-and-breakfast-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,jLW5W45YbQ8nmnymJnUQaA
The Harlem Flop House,Hotels,5.0,$,242 West 123rd,40.80815,-73.95099990000001,https://www.yelp.com/biz/the-harlem-flop-house-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,BnqsLvT7IaPZIibgj35t_Q
Walker Hotel Greenwich Village,Hotels,4.0,$$,52 W 13th St,40.73618,-73.9966,https://www.yelp.com/biz/walker-hotel-greenwich-village-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,4J0EXzWaF-N5B-kltP0pMg
DoubleTree by Hilton Hotel & Suites Jersey City,Hotels,3.5,$$,455 Washington Blvd,40.723597999999996,-74.0365603,https://www.yelp.com/biz/doubletree-by-hilton-hotel-and-suites-jersey-city-jersey-city?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,kGX54tkc0zfT5ZquEPtwuQ
Courtyard by Marriott New York Manhattan/Upper East Side,Hotels,3.0,$$,410 E 92nd St,40.780152883875104,-73.94598976789891,https://www.yelp.com/biz/courtyard-by-marriott-new-york-manhattan-upper-east-side-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,ZN4uihx64x0mWSm8HkQ8Ww
YOTEL New York,Hotels,3.0,$$$,570 Tenth Ave,40.7591568,-73.9954561,https://www.yelp.com/biz/yotel-new-york-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,LtVO-82pFdwjq-hwMITAPg
414 Hotel,Hotels,4.5,$$,414 W 46th St,40.76129,-73.99173,https://www.yelp.com/biz/414-hotel-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,kP4k-GO4ETgstvNug3q31g
The Jewel Facing Rockefeller,Hotels,4.0,$$,11 W 51st St,40.75978,-73.97764000000001,https://www.yelp.com/biz/the-jewel-facing-rockefeller-manhattan?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,vxUwBzAqzP0KfawdpwOFwA
BKLYN House,Hotels,3.0,$$,9 Beaver St,40.700796999999994,-73.939263,https://www.yelp.com/biz/bklyn-house-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,nLJtZ2X50v58SM4eicjerg
Condor Hotel,Hotels,3.5,$$,56 Franklin Ave,40.6975225,-73.9587573,https://www.yelp.com/biz/condor-hotel-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,C88DklKzQjYTRic2FqBBBA
Eurostars Wall Street,Hotels,2.5,$$,129 Front St,40.705101,-74.006065,https://www.yelp.com/biz/eurostars-wall-street-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,_eR_z6bk9P3jLxRG7NU4iw
Soundview Manor,Hotels,1.0,$,283 Soundview Ave,41.00457,-73.76505999999999,https://www.yelp.com/biz/soundview-manor-white-plains?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,0iRefXKNeLdUKhCt8nNapQ
Residence Inn New York the Bronx At Metro Center Atrium,Hotels,4.5,$$,1776 Eastchester Rd,40.849925,-73.842157,https://www.yelp.com/biz/residence-inn-new-york-the-bronx-at-metro-center-atrium-bronx?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,KAzMsTerWjZXd6KIEFmF8g
The Holland Hotel,Hotels,3.5,$$,175 12th St,40.729620000000004,-74.04022990000001,https://www.yelp.com/biz/the-holland-hotel-jersey-city?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,iEA0A7P8VMNlsBJiMhms-A
Westminster Hotel,Hotels,2.5,$$,550 W Mt Pleasant Ave,40.79799270629879,-74.3497009277344,https://www.yelp.com/biz/westminster-hotel-livingston?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,NrYvGzAMkvVlmyUGjBvyeg
Hyatt Place Flushing Laguardia,Hotels,3.5,$$,133-42 39th Ave,40.759295,-73.832643,https://www.yelp.com/biz/hyatt-place-flushing-laguardia-flushing?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,Fj8l2e9aCOx6-aWSxBeG3A
Roger Smith Hotel,Hotels,3.5,$$,501 Lexington Ave,40.75476,-73.97346,https://www.yelp.com/biz/roger-smith-hotel-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,asGuo42LX_hfLBHpvAtJiQ
The Iroquois New York,Hotels,4.0,$$,49 W 44th St,40.755829999999996,-73.9821599,https://www.yelp.com/biz/the-iroquois-new-york-new-york-4?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,4o2SqXHODe7ZEP7aqzdeug
The Parc Hotel,Hotels,3.0,$$,3916 College Point Blvd,40.75851120999629,-73.8346293748341,https://www.yelp.com/biz/the-parc-hotel-flushing-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,VHvb-73eyHsnSKfKMINwug
Staybridge Suites Times Square - New York City,Hotels,4.0,$$,340 W 40th St,40.756541999999996,-73.992797,https://www.yelp.com/biz/staybridge-suites-times-square-new-york-city-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,j6I5FLQef060W2O5nSyyUQ
Smyth Tribeca,Hotels,3.5,$$$,85 W Broadway,40.71521,-74.00913,https://www.yelp.com/biz/smyth-tribeca-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,hgxKRLRia2Yh_jDNXli9Tg
"The Standard, High Line",Hotels,3.5,$$$,848 Washington Street,40.740829,-74.008071,https://www.yelp.com/biz/the-standard-high-line-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,OmgYgPGvf0a8Gz_jWEpLFQ
Blue Moon Hotel,Hotels,2.5,$$,100 Orchard St,40.718581,-73.989837,https://www.yelp.com/biz/blue-moon-hotel-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,_RlRHgYsQ-7oSDeCmMVduA
Lex Hotel NYC,Hotels,4.0,$$,67 Lexington Ave,40.740934,-73.98334190000001,https://www.yelp.com/biz/lex-hotel-nyc-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,m-8qqfAKP5Hw2JZVCx5wQA
Hampton Inn Brooklyn/Downtown,Hotels,4.0,$$,125 Flatbush Ave Ext,40.6957059,-73.9840267,https://www.yelp.com/biz/hampton-inn-brooklyn-downtown-brooklyn-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,dQFgUq-bSGmfiSYtMo7mnQ
Chelsea Pines Inn,Hotels,4.0,$$,317 W 14th St,40.740295,-74.003415,https://www.yelp.com/biz/chelsea-pines-inn-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,XRt4mVzNQbXkC6mxFl7-Sg
La Quinta by Wyndham New York City Central Park,Hotels,3.0,$$,31 West 71st Street,40.776202000000005,-73.97763,https://www.yelp.com/biz/la-quinta-by-wyndham-new-york-city-central-park-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,6USNEZysU8R1MaK-oBmD8A
Fairfield Inn & Suites New York Midtown Manhattan/Penn Station,Hotels,4.0,$$,325 W 33rd St,40.752172340243895,-73.99516584902351,https://www.yelp.com/biz/fairfield-inn-and-suites-new-york-midtown-manhattan-penn-station-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,JLoLYfqWvcOPIUfxu48qbQ
Hotel Elys̩e,Hotels,4.5,$$$,60 E 54th St,40.75998,-73.97313,https://www.yelp.com/biz/hotel-elys%C3%A9e-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,DBX3V7fuLQ8lCvK5-mQTpg
Hampton Inn Manhattan-Times Square North,Hotels,4.0,$$,851 Eighth Ave,40.763279533368504,-73.9856643881831,https://www.yelp.com/biz/hampton-inn-manhattan-times-square-north-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,kRsNwqOj2Lj0OYxKRsUtsA
McCarren Hotel & Pool,Hotels,3.0,$$$,160 N 12th St,40.720952399999994,-73.9553668,https://www.yelp.com/biz/mccarren-hotel-and-pool-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,NJR4lyaLF4-3kJ3eNK9cpA
Edge Hotel,Hotels,4.5,$,514 W 168th St,40.84003,-73.93793000000001,https://www.yelp.com/biz/edge-hotel-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,12uKh8vTsC1D2PhP8ECRdg
The Roger New York,Hotels,4.0,$$$,131 Madison Ave,40.74564,-73.98433,https://www.yelp.com/biz/the-roger-new-york-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,jlYBRoa-TVnhdejw5QLZQA
The Westin New York at Times Square,Hotels,3.5,$$$,270 West 43rd St,40.7577169686556,-73.9889696985483,https://www.yelp.com/biz/the-westin-new-york-at-times-square-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,y-j9iYZ8k06RNFqY785TPA
Hotel Indigo Newark Downtown,Hotels,3.0,$$,810 Broad St,40.73465,-74.17206999999999,https://www.yelp.com/biz/hotel-indigo-newark-downtown-newark-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,jLE-2TeMEw0rXu-wAAAU3A
Courtyard by Marriott Newark Downtown,Hotels,3.5,$$,858 Broad Street,40.7334630990386,-74.1728672775168,https://www.yelp.com/biz/courtyard-by-marriott-newark-downtown-newark?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,kyOqqJaw_1AEdqwrJ0lRaQ
The Greenwich Hotel,Hotels,4.5,$$$$,377 Greenwich St,40.719848,-74.00986400000001,https://www.yelp.com/biz/the-greenwich-hotel-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,V12xO69xVoHWSXBpb3zQ4w
Hotel on Rivington,Hotels,3.5,$$$,107 Rivington St,40.7199,-73.98803000000001,https://www.yelp.com/biz/hotel-on-rivington-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,Z4t_Wsmjgi8I5n1xPSQWTA
Orchard Street Hotel,Hotels,3.0,$$,163 Orchard St,40.721140000000005,-73.98881,https://www.yelp.com/biz/orchard-street-hotel-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,yZXN-Qj3x81ivd3Lr6Cjbw
Pod Brooklyn Hotel,Hotels,3.5,$$,247 Metropolitan Ave,40.71502,-73.95903,https://www.yelp.com/biz/pod-brooklyn-hotel-brooklyn-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,KKhFd2VBfIj5n4t0rYVMYQ
Holiday Inn Express New York City-Wall Street,Hotels,3.5,$$,126 Water St,40.70559,-74.00723,https://www.yelp.com/biz/holiday-inn-express-new-york-city-wall-street-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,ZDJMWEI7GmMTaaZwenWt5Q
Hotel Riu Plaza New York Times Square,Hotels,3.0,$$$,305 W 46th St,40.759941999999995,-73.988074,https://www.yelp.com/biz/hotel-riu-plaza-new-york-times-square-new-york-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,TUWQm_jjmA6gs_wKs-NOrA
The Allen Hotel,Hotels,3.5,$$,88 Allen St,40.718059999999994,-73.99069,https://www.yelp.com/biz/the-allen-hotel-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,3gHIMcUaeQHesJhYPbXjfg
Pod 51,Hotels,3.5,$$,230 E 51st St,40.7558617771518,-73.9691277840614,https://www.yelp.com/biz/pod-51-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,PmmTXis1gCL34mg2bZ9gtw
1 Hotel Brooklyn Bridge,Hotels,3.5,$$$,60 Furman St,40.701729,-73.995882,https://www.yelp.com/biz/1-hotel-brooklyn-bridge-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,6H427bZqS7bqAR-tU8GKDw
EVEN Hotel Brooklyn,Hotels,3.5,$$,46 Nevins St,40.687841999999996,-73.98187,https://www.yelp.com/biz/even-hotel-brooklyn-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,TSWhn9EMtv8hYra-Xd2QUw
Cambria Hotel New York - Chelsea,Hotels,4.5,$$,123 W 28th St,40.746727,-73.991567,https://www.yelp.com/biz/cambria-hotel-new-york-chelsea-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,qLV7zNf9CE6C1Nsb3i20PQ
