,Lodging,Type,Rating,Price,Address,Lat,Lng,url,ID
175,Wythe Hotel,Hotels,3.0,$$$,80 Wythe Ave N,40.72188667,-73.958105,https://www.yelp.com/biz/wythe-hotel-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,EeQnc16aQ2-H8WN9reGGZg
176,Nesva Hotel,Hotels,4.0,$$,39-12 29th St,40.7533188,-73.9349976,https://www.yelp.com/biz/nesva-hotel-long-island-city?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,GGwqr21cRrOGJQo31eNldw
177,Ramada by Wyndham Staten Island,Hotels,2.0,$$,535 N Gannon Ave,40.608582,-74.146591,https://www.yelp.com/biz/ramada-by-wyndham-staten-island-staten-island?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,u2u81nprcQKhfKtX_ISFHA
178,Baccarat Hotel,Hotels,4.0,$$$$,28 W 53rd St,40.76095613289322,-73.9773752,https://www.yelp.com/biz/baccarat-hotel-new-york-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,nnAkMNV9Zh6G9BZLLOhfog
179,Hotel Vetiver,Hotels,3.0,$$,29-11 39th Ave,40.75348,-73.93389,https://www.yelp.com/biz/hotel-vetiver-long-island-city?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,PgkXeq0fYLjn5hFGk15ekA
180,Smyth Tribeca,Hotels,3.5,$$$,85 W Broadway,40.71521,-74.00913,https://www.yelp.com/biz/smyth-tribeca-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,hgxKRLRia2Yh_jDNXli9Tg
181,Staybridge Suites Times Square - New York City,Hotels,4.0,$$,340 W 40th St,40.756542,-73.992797,https://www.yelp.com/biz/staybridge-suites-times-square-new-york-city-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,j6I5FLQef060W2O5nSyyUQ
182,La Quinta by Wyndham New York City Central Park,Hotels,3.0,$$,31 West 71st Street,40.776202,-73.97763,https://www.yelp.com/biz/la-quinta-by-wyndham-new-york-city-central-park-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,6USNEZysU8R1MaK-oBmD8A
183,The Parc Hotel,Hotels,3.0,$$,3916 College Point Blvd,40.7585112099963,-73.8346293748341,https://www.yelp.com/biz/the-parc-hotel-flushing-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,VHvb-73eyHsnSKfKMINwug
184,Roger Smith Hotel,Hotels,3.5,$$,501 Lexington Ave,40.75476,-73.97346,https://www.yelp.com/biz/roger-smith-hotel-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,asGuo42LX_hfLBHpvAtJiQ
185,Hyatt Place Flushing Laguardia,Hotels,3.5,$$,133-42 39th Ave,40.759295,-73.832643,https://www.yelp.com/biz/hyatt-place-flushing-laguardia-flushing?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,Fj8l2e9aCOx6-aWSxBeG3A
186,Westminster Hotel,Hotels,2.5,$$,550 W Mt Pleasant Ave,40.7979927062988,-74.3497009277344,https://www.yelp.com/biz/westminster-hotel-livingston?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,NrYvGzAMkvVlmyUGjBvyeg
187,The Holland Hotel,Hotels,3.5,$$,175 12th St,40.72962,-74.0402299,https://www.yelp.com/biz/the-holland-hotel-jersey-city?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,iEA0A7P8VMNlsBJiMhms-A
188,Hampton Inn Manhattan-Chelsea,Hotels,4.0,$$,108 W 24th St,40.7436548,-73.9930707,https://www.yelp.com/biz/hampton-inn-manhattan-chelsea-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,aCruJ1jAhr6iluwWLqP_vw
189,Residence Inn New York the Bronx At Metro Center Atrium,Hotels,4.5,$$,1776 Eastchester Rd,40.849925,-73.842157,https://www.yelp.com/biz/residence-inn-new-york-the-bronx-at-metro-center-atrium-bronx?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,KAzMsTerWjZXd6KIEFmF8g
190,Soundview Manor,Hotels,1.0,$,283 Soundview Ave,41.00457,-73.76506,https://www.yelp.com/biz/soundview-manor-white-plains?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,0iRefXKNeLdUKhCt8nNapQ
191,Eurostars Wall Street,Hotels,2.5,$$,129 Front St,40.705101,-74.006065,https://www.yelp.com/biz/eurostars-wall-street-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,_eR_z6bk9P3jLxRG7NU4iw
192,Residence Inn by Marriott Jersey City,Hotels,4.0,$$,80 Christopher Columbus Drive,40.7190784441534,-74.040871,https://www.yelp.com/biz/residence-inn-by-marriott-jersey-city-jersey-city?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,yatm_4Kco3-tC-1ilwG17w
193,Holiday Inn Express & Suites Jersey City North - Hoboken,Hotels,4.5,$$,707 Tonnelle Ave,40.754606,-74.056629,https://www.yelp.com/biz/holiday-inn-express-and-suites-jersey-city-north-hoboken-jersey-city?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,tYgDO409Iog-8ev3p5NA6Q
194,Hampton Inn & Suites Fairfield,Hotels,4.0,$$,118 US Hwy 46 E,40.8691176712182,-74.3076313939127,https://www.yelp.com/biz/hampton-inn-and-suites-fairfield-fairfield?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,9SslakbhAyIw-GuTVjrGvg
195,onefinestay,Vacation Rentals,,,52 Walker St,40.7271179,-74.0075051,,
196,New York Habitat,Vacation Rentals,,,307 7th Ave,40.74687,-73.99342,,
197,The Plaza,Venues & Event Spaces,3.5,$$$$,768 5th Ave,40.7644638970122,-73.97448837025816,https://www.yelp.com/biz/the-plaza-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,FA5giJYhqdTkjsT695TqVg
198,Adria Hotel & Conference Center,Venues & Event Spaces,3.0,$$,221-17 Northern Blvd,40.762022,-73.759912,https://www.yelp.com/biz/adria-hotel-and-conference-center-bayside-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,1oGQ4x_FsjerKesJxUUWIA
199,Holiday Inn New York City - Times Square,Venues & Event Spaces,3.5,$$,585 8th Ave,40.7552201713802,-73.99166295480103,https://www.yelp.com/biz/holiday-inn-new-york-city-times-square-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,2y_P9Wg-BQaWDRNyLS9ckA
